"h3","pkx","w","gs","B"
25,0.25,0.349673386516806,0.206043532827356,12.9022659148318
25,0.25,0.358010907202488,0.206741897474626,12.9162658103311
25,0.25,0.366348427888169,0.207360631061819,12.9285510448688
25,0.25,0.374685948573851,0.207910089839273,12.9393690342331
25,0.25,0.383023469259533,0.20839914810204,12.9489260859373
25,0.25,0.391360989945215,0.208835418290044,12.9573951265957
25,0.25,0.399698510630897,0.209225452256539,12.9649218096969
25,0.25,0.408036031316579,0.209574862921148,12.9716293775003
25,0.25,0.416373552002261,0.209888553842088,12.9776225569102
25,0.25,0.424711072687943,0.210170705384197,12.9829907007073
25,0.25,0.433048593373625,0.210425000169516,12.9878103351237
25,0.25,0.441386114059307,0.210654609395239,12.9921472373103
25,0.25,0.449723634744989,0.210862295236075,12.9960581382176
25,0.25,0.458061155430671,0.211050495365482,12.9995921252475
25,0.25,0.466398676116353,0.211221330092679,13.0027918029398
25,0.25,0.474736196802035,0.211376643971839,13.0056942576294
25,0.25,0.483073717487717,0.211518077243122,13.0083318625004
25,0.25,0.491411238173399,0.211647080138012,13.0107329520855
25,0.25,0.499748758859081,0.211764902789763,13.0129223894946
25,0.25,0.508086279544763,0.211872689840152,13.0149220451316
25,0.25,0.516423800230445,0.211971429059317,13.0167512020814
25,0.25,0.524761320916127,0.212062010476249,13.0184269005144
25,0.25,0.533098841601809,0.212145207274647,13.0199642311875
25,0.25,0.541436362287491,0.212221722868744,13.0213765863083
25,0.25,0.549773882973173,0.212292192491475,13.0226758745664
25,0.25,0.558111403658855,0.212357161178134,13.0238727059527
25,0.25,0.566448924344537,0.212417129092542,13.0249765510283
25,0.25,0.574786445030219,0.212472559007008,13.0259958785219
25,0.25,0.583123965715901,0.212523837590823,13.0269382744914
25,0.25,0.591461486401583,0.212571335943266,13.0278105457631
25,0.25,0.599799007087265,0.212615380068364,13.0286188099241
25,0.25,0.608136527772947,0.212656251320657,13.029368573787
25,0.25,0.616474048458629,0.212694233922723,13.0300648019465
25,0.25,0.624811569144311,0.212729551064291,13.0307119768025
25,0.25,0.633149089829993,0.212762440062731,13.0313141512133
25,0.25,0.641486610515675,0.212793074728241,13.0318749947729
25,0.25,0.649824131201357,0.212821656284527,13.0323978345591
25,0.25,0.658161651887039,0.212848323376972,13.0328856910776
25,0.25,0.666499172572721,0.212873245385998,13.0333413100221
25,0.25,0.674836693258403,0.212896544643759,13.0337671903871
25,0.25,0.683174213944085,0.212918345541806,13.0341656093897
25,0.25,0.691511734629767,0.212938763384678,13.0345386446009
25,0.25,0.699849255315449,0.212957907008909,13.0348881936272
25,0.25,0.708186776001131,0.212975861110874,13.0352159916398
25,0.25,0.716524296686813,0.212992714863471,13.0355236270115
25,0.25,0.724861817372495,0.213008550673148,13.0358125552829
25,0.25,0.733199338058177,0.213023431366849,13.0360841116557
25,0.25,0.741536858743859,0.213037437095756,13.0363395221826
25,0.25,0.749874379429541,0.213050613666293,13.0365799138029
25,0.25,0.758211900115223,0.213063033145237,13.036806323355
25,0.25,0.766549420800905,0.213074737108465,13.0370197056795
25,0.25,0.774886941486587,0.213085776344353,13.0372209409139
25,0.25,0.783224462172268,0.213096192249645,13.0374108410679
25,0.25,0.791561982857951,0.213106028788664,13.0375901559564
25,0.25,0.799899503543632,0.213115335199352,13.0377595785588
25,0.25,0.808237024229314,0.213124126331467,13.0379197498668
25,0.25,0.816574544914996,0.213132442060362,13.0380712632728
25,0.25,0.824912065600678,0.21314031191357,13.0382146685473
25,0.25,0.83324958628636,0.213147777026985,13.0383504754482
25,0.25,0.841587106972042,0.2131548377651,13.0384791569976
25,0.25,0.849924627657724,0.213161528859461,13.038601152462
25,0.25,0.858262148343406,0.213167889824625,13.0387168700631
25,0.25,0.866599669029088,0.213173928195402,13.0388266894477
25,0.25,0.87493718971477,0.21317965391413,13.0389309639396
25,0.25,0.883274710400452,0.213185101488839,13.0390300225938
25,0.25,0.891612231086134,0.213190257816594,13.0391241720731
25,0.25,0.899949751771816,0.213195182928367,13.0392136983645
25,0.25,0.908287272457498,0.213199866085288,13.0392988683478
25,0.25,0.91662479314318,0.213204324260506,13.0393799312336
25,0.25,0.924962313828862,0.213208559142964,13.0394571198807
25,0.25,0.933299834514544,0.213212597093927,13.0395306520039
25,0.25,0.941637355200226,0.213216455106074,13.0396007312835
25,0.25,0.949974875885908,0.213220134561929,13.0396675483842
25,0.25,0.95831239657159,0.213223624334156,13.0397312818918
25,0.25,0.966649917257272,0.213226975538722,13.0397920991751
25,0.25,0.974987437942954,0.213230158861298,13.03985015718
25,0.25,0.983324958628636,0.213233195709756,13.0399056031598
25,0.25,0.991662479314318,0.213236122134454,13.0399585753505
25,0.25,1,0.213238902360972,13.0400092035921
25,0.75,0.173280826791238,0.0292475071543968,-1.77635683940025e-14
25,0.75,0.181548018523325,0.0806109843592722,4.74687919789339
25,0.75,0.189815210255413,0.0933588361136543,6.88847602533595
25,0.75,0.1980824019875,0.105374275392895,8.37432292362441
25,0.75,0.206349593719588,0.116424798447944,9.41771007551795
25,0.75,0.214616785451676,0.126404701349782,10.1650497215271
25,0.75,0.222883977183763,0.135296627977368,10.7122291403053
25,0.75,0.231151168915851,0.143142119838086,11.1215659418265
25,0.75,0.239418360647939,0.150017630082428,11.4339449983456
25,0.75,0.247685552380026,0.156016559970597,11.6766502679869
25,0.75,0.255952744112114,0.161237080576945,11.8682570022881
25,0.75,0.264219935844201,0.165774630809418,12.0216750209104
25,0.75,0.272487127576289,0.169717768975846,12.1460585982448
25,0.75,0.280754319308377,0.173146274903529,12.2480231320068
25,0.75,0.289021511040464,0.176130633354484,12.3324340452644
25,0.75,0.297288702772552,0.178732326820303,12.4029279367475
25,0.75,0.30555589450464,0.181004514569577,12.4622633071319
25,0.75,0.313823086236727,0.182992898027172,12.51256087573
25,0.75,0.322090277968815,0.184736640721999,12.5554710880618
25,0.75,0.330357469700903,0.186269229396858,12.592292771529
25,0.75,0.33862466143299,0.187619276852029,12.6240584644127
25,0.75,0.346891853165078,0.188811228874655,12.6515966477912
25,0.75,0.355159044897165,0.18986600710641,12.6755777297638
25,0.75,0.363426236629253,0.190801489105042,12.6965484390444
25,0.75,0.371693428361341,0.1916330274656,12.7149578409122
25,0.75,0.379960620093428,0.192373766810117,12.7311772230155
25,0.75,0.388227811825516,0.193035059193392,12.7455154437763
25,0.75,0.396495003557603,0.193626637446181,12.7582308860692
25,0.75,0.404762195289691,0.194156951915906,12.7695408454738
25,0.75,0.413029387021779,0.194633285504923,12.7796289615374
25,0.75,0.421296578753866,0.195061950824553,12.7886511430217
25,0.75,0.429563770485954,0.195448462190683,12.7967403246215
25,0.75,0.437830962218042,0.195797582771059,12.804010310005
25,0.75,0.446098153950129,0.196113503759502,12.8105588952624
25,0.75,0.454365345682217,0.196399872821741,12.8164704217639
25,0.75,0.462632537414304,0.196659872707179,12.8218178736788
25,0.75,0.470899729146392,0.19689633488473,12.8266646099395
25,0.75,0.47916692087848,0.197111722341893,12.8310658010625
25,0.75,0.487434112610567,0.197308219277047,12.8350696264022
25,0.75,0.495701304342655,0.197487732948948,12.8387182759595
25,0.75,0.503968496074743,0.197651982800728,12.8420487919801
25,0.75,0.51223568780683,0.197802469563428,12.8450937786273
25,0.75,0.520502879538918,0.197940542440872,12.847882002553
25,0.75,0.528770071271006,0.198067385045799,12.850438902872
25,0.75,0.537037263003093,0.198184047213714,12.8527870256147
25,0.75,0.545304454735181,0.198291513113865,12.8549463949884
25,0.75,0.553571646467268,0.198390620936077,12.8569348315807
25,0.75,0.561838838199356,0.19848211386006,12.8587682258598
25,0.75,0.570106029931444,0.198566659907051,12.8604607738922
25,0.75,0.578373221663531,0.198644894548965,12.8620251810252
25,0.75,0.586640413395619,0.198717377420851,12.8634728383298
25,0.75,0.594907605127706,0.198784580987583,12.8648139758143
25,0.75,0.603174796859794,0.198846953045727,12.8660577957739
25,0.75,0.611441988591882,0.198904931532656,12.8672125891116
25,0.75,0.619709180323969,0.198958840556465,12.8682858370227
25,0.75,0.627976372056057,0.199009037120258,12.8692843000677
25,0.75,0.636243563788145,0.199055810814756,12.870214096356
25,0.75,0.644510755520232,0.199099429954817,12.8710807703031
25,0.75,0.65277794725232,0.199140154271113,12.8718893532107
25,0.75,0.661045138984408,0.199178200463662,12.8726444167399
25,0.75,0.669312330716495,0.199213769662008,12.8733501201937
25,0.75,0.677579522448583,0.199247071856476,12.8740102523958
25,0.75,0.68584671418067,0.199278252964829,12.8746282688457
25,0.75,0.694113905912758,0.199307477303122,12.8752073247346
25,0.75,0.702381097644846,0.199334905432131,12.8757503043294
25,0.75,0.710648289376933,0.199360648539008,12.8762598471637
25,0.75,0.718915481109021,0.199384826852071,12.8767383714164
25,0.75,0.727182672841108,0.199407556996637,12.8771880948109
25,0.75,0.735449864573196,0.199428946446242,12.8776110533227
25,0.75,0.743717056305284,0.199449076813054,12.8780091179485
25,0.75,0.751984248037371,0.199468046116884,12.8783840097565
25,0.75,0.760251439769459,0.199485921709694,12.8787373134134
25,0.75,0.768518631501547,0.199502785642958,12.8790704893549
25,0.75,0.776785823233634,0.199518702555048,12.8793848847511
25,0.75,0.785053014965722,0.199533747170509,12.8796817433969
25,0.75,0.793320206697809,0.199547945807518,12.879962214644
25,0.75,0.801587398429897,0.199561374312581,12.8802273614745
25,0.75,0.809854590161985,0.199574066049919,12.8804781678098
25,0.75,0.818121781894072,0.199586113752431,12.8807155451317
25,0.75,0.82638897362616,0.199597500492656,12.8809403384878
25,0.75,0.834656165358248,0.199608294083022,12.8811533319444
25,0.75,0.842923357090335,0.199618533824885,12.8813552535419
25,0.75,0.851190548822423,0.199628244927862,12.8815467798036
25,0.75,0.85945774055451,0.199637464934399,12.881728539841
25,0.75,0.867724932286598,0.199646214518888,12.8819011190961
25,0.75,0.875992124018686,0.199654533058724,12.8820650627554
25,0.75,0.884259315750773,0.199662430406447,12.882220878868
25,0.75,0.892526507482861,0.199669957174293,12.8823690411944
25,0.75,0.900793699214949,0.199677099436906,12.882509991814
25,0.75,0.909060890947036,0.199683909591291,12.8826441435109
25,0.75,0.917328082679124,0.199690389002716,12.8827718819615
25,0.75,0.925595274411211,0.199696570649883,12.8828935677394
25,0.75,0.933862466143299,0.199702456759538,12.8830095381566
25,0.75,0.942129657875387,0.199708066284386,12.8831201089538
25,0.75,0.950396849607474,0.199713423095115,12.8832255758552
25,0.75,0.958664041339562,0.199718526301582,12.8833262159979
25,0.75,0.96693123307165,0.199723406918246,12.8834222892485
25,0.75,0.975198424803737,0.199728065379231,12.8835140394158
25,0.75,0.983465616535825,0.199732524925125,12.8836016953689
25,0.75,0.991732808267912,0.199736770390318,12.8836854720692
25,0.75,1,0.199740837997116,12.8837655715223
